seed,disturbance_shape,disturbance_strength,method,event_index,tau,arrival,delay,quality_interval,residual_observed,residual_scaled,confidence,correction_norm,future_lab_obs_abs_error,future_lab_true_abs_error_diagnostic,dense_true_mae_h20,dense_true_mae_h40,dense_true_mae_h50
46,none,0.0,output_bias_persistent,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,0.9668507537253765,0.18949556350708008,0.15767383575439453,0.11138629913330078,0.1169537901878357,0.11908799171447754
46,none,0.0,output_bias_decay,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,0.9668507537253765,0.6108608431098705,0.579039115357185,0.16564223766326905,0.218427836894989,0.2426736545562744
46,none,0.0,current_reencode,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,0.7978286147117615,0.9911470413208008,0.9593253135681152,0.9135212421417236,0.9200154900550842,0.9219355773925781
46,none,0.0,online_head_update,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,0.0,0.5652909278869629,0.5334692001342773,0.48386762142181394,0.4880910634994507,0.490035924911499
46,none,0.0,past_state_jacobian,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,2.500000238418579,0.970055103302002,0.9382333755493164,0.8875964641571045,0.8972180962562561,0.8999614334106445
46,none,0.0,oracle_resync,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,3.346513032913208,0.9398727416992188,0.9080510139465332,0.8417326450347901,0.8515748739242553,0.8553969955444336
46,none,0.0,no_resync,55,8400,8440,40,150,1.0002894401550293,1.1928193182166298,1.0,0.0,1.1931090354919434,0.9384026527404785,0.9696240186691284,0.9730928063392639,0.9696262741088867
46,none,0.0,output_bias_persistent,55,8400,8440,40,150,1.0002894401550293,1.1928193182166298,1.0,1.1928193182166298,0.19281959533691406,0.06188678741455078,0.03066542148590088,0.027680861949920654,0.03124605178833008
46,none,0.0,output_bias_decay,55,8400,8440,40,150,1.0002894401550293,1.1928193182166298,1.0,1.1928193182166298,0.7126647147613347,0.4579583320098699,0.03960361480712891,0.09965980052947998,0.12313945770263672
46,none,0.0,current_reencode,55,8400,8440,40,150,1.0002894401550293,1.1928193182166298,1.0,0.5310537815093994,1.1918764114379883,0.9371700286865234,0.9628548145294189,0.9655197501182556,0.9629307746887207
